"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 04, 2018","1.72","1.67","1.72","1.63","10.40K","5.52%"
"Dec 03, 2018","1.63","1.52","1.63","1.52","7.66K","5.84%"
"Nov 30, 2018","1.54","1.58","1.62","1.54","1.87K","0.00%"
"Nov 29, 2018","1.54","1.50","1.54","1.50","13.25K","5.48%"
"Nov 28, 2018","1.46","1.42","1.46","1.38","15.27K","5.04%"
"Nov 27, 2018","1.39","1.31","1.39","1.31","14.02K","2.96%"
"Nov 26, 2018","1.35","1.35","1.35","1.35","0.67K","-2.88%"
"Nov 23, 2018","1.39","1.40","1.40","1.36","0.23K","2.21%"
"Nov 22, 2018","1.36","1.37","1.37","1.35","1.89K","0.00%"
"Nov 21, 2018","1.36","1.33","1.36","1.33","2.53K","4.62%"
"Nov 16, 2018","1.30","1.27","1.30","1.24","3.70K","0.00%"
"Nov 15, 2018","1.30","1.27","1.30","1.27","3.31K","0.00%"
"Nov 14, 2018","1.30","1.30","1.30","1.30","0.24K","-2.26%"
"Nov 12, 2018","1.33","1.27","1.33","1.27","0.11K","2.31%"
"Nov 09, 2018","1.30","1.30","1.30","1.30","0.01K","0.00%"
"Nov 08, 2018","1.30","1.28","1.30","1.28","0.06K","0.00%"
"Nov 06, 2018","1.30","1.27","1.30","1.27","0.54K","0.00%"
"Nov 02, 2018","1.30","1.30","1.30","1.30","1.00K","-2.26%"
"Oct 31, 2018","1.33","1.30","1.33","1.30","0.23K","-0.75%"
"Oct 19, 2018","1.34","1.35","1.35","1.32","2.01K","1.52%"
"Oct 18, 2018","1.32","1.31","1.33","1.28","0.50K","-2.22%"
"Oct 17, 2018","1.35","1.33","1.35","1.33","0.42K","-2.88%"
"Oct 16, 2018","1.39","1.39","1.39","1.39","0.01K","6.92%"
"Oct 11, 2018","1.30","1.25","1.30","1.25","0.11K","0.00%"
"Oct 10, 2018","1.30","1.28","1.30","1.27","0.39K","0.00%"
"Oct 09, 2018","1.30","1.29","1.30","1.29","0.10K","-1.52%"
"Oct 08, 2018","1.32","1.32","1.32","1.32","0.01K","-2.94%"
"Oct 05, 2018","1.36","1.32","1.36","1.32","0.41K","0.00%"
"Oct 04, 2018","1.36","1.36","1.36","1.36","0.01K","-2.86%"
"Oct 03, 2018","1.40","1.38","1.42","1.34","1.25K","-1.41%"
"Oct 02, 2018","1.42","1.45","1.45","1.42","0.55K","-2.74%"
"Oct 01, 2018","1.46","1.48","1.48","1.46","0.07K","-3.95%"
"Sep 28, 2018","1.52","1.44","1.52","1.44","1.11K","2.70%"
"Sep 27, 2018","1.48","1.44","1.48","1.44","35.73K","2.78%"
"Sep 26, 2018","1.44","1.44","1.44","1.44","0.20K","-4.00%"
"Sep 25, 2018","1.50","1.50","1.50","1.50","0.51K","1.35%"
"Sep 24, 2018","1.48","1.48","1.48","1.48","0.26K","-2.63%"
"Sep 21, 2018","1.52","1.48","1.52","1.44","3.74K","-4.40%"
"Sep 19, 2018","1.59","1.55","1.59","1.55","0.01K","5.30%"
"Sep 18, 2018","1.51","1.52","1.52","1.48","1.27K","-0.66%"
"Sep 17, 2018","1.52","1.56","1.56","1.52","0.79K","0.00%"
"Sep 14, 2018","1.52","1.60","1.60","1.52","0.78K","-2.56%"
"Sep 13, 2018","1.56","1.56","1.56","1.56","0.27K","-2.50%"
"Sep 12, 2018","1.60","1.60","1.60","1.60","0.66K","-2.44%"
"Sep 10, 2018","1.64","1.64","1.64","1.64","0.25K","0.00%"
"Sep 07, 2018","1.64","1.62","1.64","1.62","0.12K","-1.20%"
"Sep 05, 2018","1.66","1.66","1.66","1.66","0.01K","2.47%"
"Sep 04, 2018","1.62","1.55","1.62","1.55","2.10K","1.89%"
"Sep 03, 2018","1.59","1.60","1.60","1.56","0.77K","-0.62%"
"Aug 31, 2018","1.60","1.60","1.60","1.60","0.02K","0.00%"
"Aug 30, 2018","1.60","1.60","1.60","1.56","1.08K","-2.44%"
"Aug 29, 2018","1.64","1.64","1.64","1.64","0.12K","-2.96%"
"Aug 28, 2018","1.69","1.65","1.69","1.65","0.34K","4.97%"
"Aug 27, 2018","1.61","1.71","1.71","1.57","2.47K","-1.83%"
"Aug 24, 2018","1.64","1.65","1.69","1.64","0.56K","-2.96%"
"Aug 20, 2018","1.69","1.69","1.69","1.69","0.10K","0.00%"
"Aug 17, 2018","1.69","1.65","1.70","1.65","0.61K","-0.59%"
"Aug 16, 2018","1.70","1.68","1.70","1.68","2.10K","-1.73%"
"Aug 15, 2018","1.73","1.70","1.73","1.70","0.78K","0.00%"
"Aug 14, 2018","1.73","1.72","1.73","1.72","0.20K","1.17%"
"Aug 10, 2018","1.71","1.70","1.71","1.70","0.07K","2.40%"
"Aug 09, 2018","1.67","1.63","1.67","1.63","2.33K","3.09%"
"Aug 08, 2018","1.62","1.60","1.64","1.56","2.03K","2.53%"
"Aug 07, 2018","1.58","1.60","1.60","1.58","0.32K","-2.47%"
"Aug 06, 2018","1.62","1.69","1.69","1.59","2.04K","-1.82%"
"Aug 03, 2018","1.65","1.70","1.72","1.65","0.66K","-1.20%"
"Aug 02, 2018","1.67","1.77","1.77","1.67","2.06K","-2.91%"
"Aug 01, 2018","1.72","1.74","1.74","1.72","0.03K","-2.82%"
"Jul 31, 2018","1.77","1.74","1.77","1.74","0.21K","-1.12%"
"Jul 30, 2018","1.79","1.79","1.79","1.74","0.24K","2.29%"
"Jul 27, 2018","1.75","1.78","1.79","1.75","0.72K","-1.69%"
"Jul 26, 2018","1.78","1.75","1.78","1.70","2.03K","1.71%"
"Jul 24, 2018","1.75","1.75","1.78","1.70","1.01K","0.00%"
"Jul 23, 2018","1.75","1.74","1.79","1.69","1.98K","2.94%"
"Jul 20, 2018","1.70","1.68","1.70","1.63","1.12K","3.66%"
"Jul 19, 2018","1.64","1.65","1.65","1.60","0.27K","1.86%"
"Jul 18, 2018","1.61","1.65","1.69","1.61","2.68K","-4.17%"
"Jul 17, 2018","1.68","1.72","1.72","1.67","1.17K","-1.75%"
"Jul 16, 2018","1.71","1.71","1.71","1.71","0.03K","-2.84%"
"Jul 13, 2018","1.76","1.71","1.76","1.71","0.23K","2.33%"
"Jul 12, 2018","1.72","1.77","1.77","1.72","2.33K","-5.49%"
"Jul 11, 2018","1.82","1.87","1.87","1.82","0.67K","0.00%"
"Jul 10, 2018","1.82","1.87","1.90","1.82","0.47K","-2.15%"
"Jul 09, 2018","1.86","1.95","1.95","1.81","2.11K","-3.12%"
"Jul 06, 2018","1.92","1.93","1.93","1.88","0.98K","-1.03%"
"Jul 05, 2018","1.94","1.96","2.03","1.93","2.45K","-2.02%"
"Jul 04, 2018","1.98","2.05","2.05","1.98","2.29K","-8.33%"
"Jul 03, 2018","2.16","2.16","2.22","2.16","11.02K","7.46%"
"Jun 29, 2018","2.01","1.98","2.01","1.98","14.00K","5.79%"
"Jun 28, 2018","1.90","1.80","1.90","1.80","1.67K","5.56%"
"Jun 27, 2018","1.80","1.73","1.80","1.73","6.24K","4.05%"
"Jun 26, 2018","1.73","1.73","1.73","1.72","1.57K","0.58%"
"Jun 25, 2018","1.72","1.73","1.73","1.68","1.35K","1.18%"
"Jun 22, 2018","1.70","1.73","1.73","1.68","4.42K","-1.73%"
